Ship Date,Forecast Qty,SO Quantity,Account Manager,Parent,Item,Item Description
2023-06-28T00:00:00,,,,Walmart,RP 91711,RP 91711 -- Black/Orange Octagonal Hood Handle
2023-06-28T00:00:00,,,,Walmart,RP 80303,RP 80303 -- 5013 Side Shelf
2023-06-28T00:00:00,,,,Walmart,RP 92640,RP 92640 -- Standard Grease Cup w/out Handle
2023-06-28T00:00:00,,,,Walmart,RP 80402,RP 80402 -- M6x15 Screw
2023-06-28T00:00:00,,,,Walmart,RP 90030,RP 90030 -- M6 Flange Nut
2023-06-29T00:00:00,,276,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2022-01-03T00:00:00,,,Vance Jensen,Walmart,2008,ProSeries 28in XL Rangetop Griddle
2022-01-03T00:00:00,,,Vance Jensen,Walmart,1832,"17"" TABLETOP - BLACK FRONT"
2023-06-30T00:00:00,,,Vance Jensen,Walmart,5003,"BLACKSTONE 28"" HARD COVER"
2023-06-30T00:00:00,,,Vance Jensen,Walmart,5004,"BLACKSTONE 36"" HARD COVER"
2023-06-30T00:00:00,,18,Vance Jensen,Walmart,1529,"BLACKSTONE 28"" GRIDDLE COVER"
2023-06-30T00:00:00,,4,Vance Jensen,Walmart,5195,Signature Griddle Spatula
2023-06-30T00:00:00,,2,Vance Jensen,Walmart,5251,PANCAKE ART KIT
2023-10-02T00:00:00,,684,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-10-02T00:00:00,,252,Vance Jensen,Walmart,5114,Knit Griddle Gloves with Silicone Grip- 2 Pack
2023-10-02T00:00:00,,96,Vance Jensen,Walmart,5154,Stainless Braided Hose Regulator (2LBS)
2023-10-02T00:00:00,,1530,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-10-02T00:00:00,,2040,Vance Jensen,Walmart,5370,4 Piece Professional Breakfast Kit
2023-10-02T00:00:00,,324,Vance Jensen,Walmart,5566,Adventure Ready 22in Griddle Carry Bag
2023-10-02T00:00:00,,120,Vance Jensen,Walmart,5325,Collapsible Breakfast Kit
2023-10-02T00:00:00,,36,Vance Jensen,Walmart,5610,3pc Pizza Kit
2023-10-02T00:00:00,,44,Vance Jensen,Walmart,5590,"14""x11"" Wood Cutting Board w/ Feet"
2023-10-02T00:00:00,,12,Vance Jensen,Walmart,5480,Air Fryer Trivet w/foldable legs (2-pack)
2023-10-02T00:00:00,,156,Vance Jensen,Walmart,5400,Infrared Thermometer and Probe Combo
2023-10-02T00:00:00,,228,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-10-02T00:00:00,,24,Vance Jensen,Walmart,5151,Stainless Steel Butter Roller
2023-10-02T00:00:00,,42,Vance Jensen,Walmart,5478,Collapsible Silicone Basting Cover
2023-10-02T00:00:00,,228,Vance Jensen,Walmart,4100,"4100 Blackstone All Purpose Seasoning, 7.3 ounces"
2023-10-02T00:00:00,,228,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-10-02T00:00:00,,228,Vance Jensen,Walmart,4106,"Blackstone Parmesan Ranch Seasoning, 7.30 ounces"
2023-10-02T00:00:00,,30,Vance Jensen,Walmart,5622,Adventure Ready Cutting Board Kit
2023-10-02T00:00:00,,1728,Vance Jensen,Walmart,5225,Hamburger Spatula - Solid Blade
2023-10-02T00:00:00,,720,Vance Jensen,Walmart,5153,DELUXE TACO RACK
2023-10-02T00:00:00,,52,Vance Jensen,Walmart,5249,Natural Gas Conversion Kit - Large items (WM)
2023-10-02T00:00:00,,456,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-10-02T00:00:00,,70,Vance Jensen,Walmart,5303,Tote and Container System
2023-10-02T00:00:00,,270,Vance Jensen,Walmart,5397,Griddle Light
2023-10-02T00:00:00,,672,Vance Jensen,Walmart,8210,E-Series Accessory Mat
2023-10-02T00:00:00,,16,Vance Jensen,Walmart,5635,2pc Air Fryer Baking Kit
2023-10-02T00:00:00,,912,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-10-02T00:00:00,,105,Vance Jensen,Walmart,5715,Serving Tray - Orange (2pack)
2023-10-02T00:00:00,,96,Vance Jensen,Walmart,5227,Angle Scraper - 5-inch
2023-10-02T00:00:00,,96,Vance Jensen,Walmart,5473,Signature Series Chef Knife
2023-10-03T00:00:00,,,Vance Jensen,Walmart,2194,Pro-Series Prep Table updates
2024-01-01T00:00:00,8117.9316,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-10-01T00:00:00,4304.3037,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-11-01T00:00:00,3803.7481,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-12-01T00:00:00,5656.0371,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-02-01T00:00:00,7140.0517,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-03-01T00:00:00,10206.162199999999,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-04-01T00:00:00,10427.9668,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-05-01T00:00:00,22045.5144,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-06-01T00:00:00,15538.6523,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-07-01T00:00:00,9673.0519,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-08-01T00:00:00,5086.1324,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-09-01T00:00:00,2653.5441,,Vance Jensen,Walmart,8217,Omelet and Egg Ring Combo
2024-01-01T00:00:00,0.0,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-10-01T00:00:00,,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-11-01T00:00:00,,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-12-01T00:00:00,,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-02-01T00:00:00,0.0,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-03-01T00:00:00,0.0,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-04-01T00:00:00,0.0,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-05-01T00:00:00,,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-06-01T00:00:00,,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-07-01T00:00:00,,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-08-01T00:00:00,,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-09-01T00:00:00,,,Vance Jensen,Walmart,8204,E-Series Basting Dome
2024-01-01T00:00:00,0.0,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-10-01T00:00:00,,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-11-01T00:00:00,,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-12-01T00:00:00,,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-02-01T00:00:00,0.0,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-03-01T00:00:00,0.0,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-04-01T00:00:00,0.0,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-05-01T00:00:00,,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-06-01T00:00:00,,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-07-01T00:00:00,,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-08-01T00:00:00,,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-09-01T00:00:00,,,Vance Jensen,Walmart,8205,E-Series Griddle Press
2024-01-01T00:00:00,0.0,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-10-01T00:00:00,,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-11-01T00:00:00,,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-12-01T00:00:00,,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-02-01T00:00:00,0.0,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-03-01T00:00:00,0.0,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-04-01T00:00:00,0.0,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-05-01T00:00:00,,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-06-01T00:00:00,,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-07-01T00:00:00,,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-08-01T00:00:00,,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-09-01T00:00:00,,,Vance Jensen,Walmart,5418,Mix and Pour Batter Dispenser
2024-01-01T00:00:00,0.0,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-10-01T00:00:00,,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-11-01T00:00:00,,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-12-01T00:00:00,,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-02-01T00:00:00,0.0,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-03-01T00:00:00,0.0,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-04-01T00:00:00,0.0,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-05-01T00:00:00,,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-06-01T00:00:00,,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-07-01T00:00:00,,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-08-01T00:00:00,,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-09-01T00:00:00,,,Vance Jensen,Walmart,5790,Mandoline Slicer
2024-01-01T00:00:00,9909.4671,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-10-01T00:00:00,5307.6618,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-11-01T00:00:00,4691.7775,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-12-01T00:00:00,6975.3605,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-02-01T00:00:00,8806.2143,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-03-01T00:00:00,12588.2569,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-04-01T00:00:00,12860.575700000001,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-05-01T00:00:00,27189.605199999998,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-06-01T00:00:00,19163.8438,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-07-01T00:00:00,11930.3092,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-08-01T00:00:00,6272.8958,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-09-01T00:00:00,3272.696,,Vance Jensen,Walmart,5791,Small Griddle Scoop
2024-01-01T00:00:00,0.0,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-10-01T00:00:00,,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-11-01T00:00:00,,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-12-01T00:00:00,,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-02-01T00:00:00,0.0,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-03-01T00:00:00,0.0,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-04-01T00:00:00,0.0,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-05-01T00:00:00,,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-06-01T00:00:00,,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-07-01T00:00:00,,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-08-01T00:00:00,,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-09-01T00:00:00,,,Vance Jensen,Walmart,5100,Griddle Top Butter Melter
2024-01-01T00:00:00,0.0,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-10-01T00:00:00,,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-11-01T00:00:00,,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-12-01T00:00:00,,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-02-01T00:00:00,0.0,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-03-01T00:00:00,0.0,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-04-01T00:00:00,0.0,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-05-01T00:00:00,,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-06-01T00:00:00,,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-07-01T00:00:00,,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-08-01T00:00:00,,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-09-01T00:00:00,,,Vance Jensen,Walmart,5673,Signature Series Griddle Caddy
2024-01-01T00:00:00,2118.6668,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-10-01T00:00:00,4796.2519,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-11-01T00:00:00,1150.8484,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-12-01T00:00:00,12902.4155,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-02-01T00:00:00,7389.0148,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-03-01T00:00:00,13945.9313,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-04-01T00:00:00,29285.6398,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-05-01T00:00:00,7739.8177,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-06-01T00:00:00,11083.4062,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-07-01T00:00:00,7091.1823,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-08-01T00:00:00,7700.0319,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-09-01T00:00:00,396.2723,,Vance Jensen,Walmart,2249,Original 36in griddle with hood & Omni Plate
2024-01-01T00:00:00,2615.0169,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-10-01T00:00:00,5919.8925,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-11-01T00:00:00,1420.463,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-12-01T00:00:00,15925.1254,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-02-01T00:00:00,9120.0742,1566,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-03-01T00:00:00,17213.1105,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-04-01T00:00:00,36146.5251,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-05-01T00:00:00,9553.0613,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-06-01T00:00:00,13679.9682,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-07-01T00:00:00,8752.4671,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-08-01T00:00:00,9503.9548,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-09-01T00:00:00,489.1089,,Vance Jensen,Walmart,2137,28in Adventure Ready Omnivore Griddle
2024-01-01T00:00:00,2571.7821,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-10-01T00:00:00,5822.0173,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-11-01T00:00:00,1396.9781,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-12-01T00:00:00,15661.831,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-02-01T00:00:00,8969.2896,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-03-01T00:00:00,16928.5215,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-04-01T00:00:00,35548.9049,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-05-01T00:00:00,9395.118,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-06-01T00:00:00,13453.7936,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-07-01T00:00:00,8607.7602,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-08-01T00:00:00,9346.8234,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-09-01T00:00:00,481.0223,,Vance Jensen,Walmart,2341,22in Omnivore Adventure Ready Griddle w/Stand
2024-01-01T00:00:00,1944.0048,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-10-01T00:00:00,4400.851,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-11-01T00:00:00,1055.9729,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-12-01T00:00:00,11838.7461,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-02-01T00:00:00,6779.8677,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-03-01T00:00:00,12796.2348,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-04-01T00:00:00,26871.3446,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-05-01T00:00:00,7101.7505,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-06-01T00:00:00,10169.6951,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-07-01T00:00:00,6506.5883,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-08-01T00:00:00,7065.2447,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-09-01T00:00:00,363.6038,,Vance Jensen,Walmart,2127,17in Adventure Tabletop no hood/hard cover
2024-01-01T00:00:00,2158.1531,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-10-01T00:00:00,4885.6414,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-11-01T00:00:00,1172.2971,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-12-01T00:00:00,13142.8825,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-02-01T00:00:00,7526.7266,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-03-01T00:00:00,14205.8466,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-04-01T00:00:00,29831.4469,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-05-01T00:00:00,7884.0675,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-06-01T00:00:00,11289.9717,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-07-01T00:00:00,7223.3432,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-08-01T00:00:00,7843.5402,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-09-01T00:00:00,403.6578,,Vance Jensen,Walmart,2304,Adventure Ready 22in
2024-01-01T00:00:00,578.559,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-10-01T00:00:00,1309.7457,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-11-01T00:00:00,314.2701,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-12-01T00:00:00,3523.3519,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-02-01T00:00:00,2017.7694,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-03-01T00:00:00,3808.312,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-04-01T00:00:00,7997.2324,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-05-01T00:00:00,2113.5656,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-06-01T00:00:00,3026.6225,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-07-01T00:00:00,1936.4382,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-08-01T00:00:00,2102.701,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-09-01T00:00:00,108.2128,,Vance Jensen,Walmart,2020,22in Omnivore Adventure Ready FlexFold
2024-01-01T00:00:00,733.7339,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-10-01T00:00:00,1661.0316,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-11-01T00:00:00,398.5603,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-12-01T00:00:00,4468.3475,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-02-01T00:00:00,2558.9539,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-03-01T00:00:00,4829.7365,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-04-01T00:00:00,10142.1642,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-05-01T00:00:00,2680.4434,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-06-01T00:00:00,3838.3906,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-07-01T00:00:00,2455.8089,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-08-01T00:00:00,2666.6649,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-09-01T00:00:00,137.2365,,Vance Jensen,Walmart,2325,28in Omnivore Griddle with hood
2024-01-01T00:00:00,345.8316,,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-10-01T00:00:00,782.8959,,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-11-01T00:00:00,187.8539,,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-12-01T00:00:00,2106.0712,,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-02-01T00:00:00,1206.1146,,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-03-01T00:00:00,2276.4051,,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-04-01T00:00:00,4780.3175,105,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-05-01T00:00:00,1263.3764,,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-06-01T00:00:00,1809.1529,60,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-07-01T00:00:00,1157.4991,,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-08-01T00:00:00,1256.8821,,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-09-01T00:00:00,64.6838,,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2024-01-01T00:00:00,226.5809,,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-10-01T00:00:00,512.9354,,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-11-01T00:00:00,123.0775,,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-12-01T00:00:00,1379.8495,,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-02-01T00:00:00,790.2186,,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-03-01T00:00:00,1491.4484,,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-04-01T00:00:00,3131.9544,88,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-05-01T00:00:00,827.7352,,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-06-01T00:00:00,1185.3155,49,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-07-01T00:00:00,758.3669,,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-08-01T00:00:00,823.4803,,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-09-01T00:00:00,42.3794,,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-01-01T00:00:00,123.7674,,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-10-01T00:00:00,280.1854,,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-11-01T00:00:00,67.2298,,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-12-01T00:00:00,753.7279,,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-02-01T00:00:00,431.6484,,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-03-01T00:00:00,814.6876,,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-04-01T00:00:00,1710.7963,32,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-05-01T00:00:00,452.1414,,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-06-01T00:00:00,647.4658,22,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-07-01T00:00:00,414.2497,,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-08-01T00:00:00,449.8172,,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2024-09-01T00:00:00,23.1493,,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
